company	address	city	state	zip_code	lat	lon	website
Kindred Spirit Brewing	12830 West Creek Pkwy Ste J	Richmond	VA	23238-1126	37.610389	-77.669424	www.kindredspiritbrewing.com
Final Gravity Brewing Co.	6118 Lakeside Ave	Henrico 	VA	23228	37.615258	-77.470666	
Hardywood West Creek	820 Sanctuary Trail Dr	Richmond	VA	23238	37.615526	-77.652046	
Crafty Canary Brewery	107 E 5th Ave	Walsenburg	CO	81089	37.624546	-104.781263	www.craftycanarybrewery.com
Hank Is Wiser Brewery	213 N Main St	Cheney	KS	67025-9730	37.628447	-97.781476	www.hankiswiserbrewery.com
Persuasion Brewing Co	500 7th St	Modesto	CA	95354	37.634034	-120.997692	
Black Doubt Brewing Company	452 Old Mammoth Rd, #104	Mammoth Lakes	CA	93546	37.63945	-118.96688	www.blackdoubtbrewing.com
Stanislaus Brewing Co	1028 11th St	Modesto	CA	95354	37.642033	-121.000056	www.ststans.com
47 Hills Brewing Co	137 S Linden Ave	South San Francisco	CA	94080-6410	37.644229	-122.413414	47hillsbrewingcompany.com
Gypsy Run Brewery	131 N 4th St	Danville	KY	40422	37.646401	-84.774154	
Weathered Ground Brewery	2027 Flat Top Rd	Cool Ridge	WV	25843-9303	37.648555	-81.094716	www.weatheredgroundbrewery.com
Mammoth Brewing Company	18 Lake Mary Road PO BOX 611	Mammoth Lakes	CA	93546	37.648701	-118.98352	www.mammothbrewingco.com
Pedro Point Brewing	55A Bill Drake Way	Pacifica	CA	94044	37.651242	-122.491152	www.pedropointbrewing.com
Rock Bottom Brewery -Short Pump	11800 W Broad St Ste 2098	Richmond	VA	23233-7909	37.65547	-77.619973	
Armstrong Brewing Co	415 Grand Ave Ste 103	South San Francisco	CA	94080-3614	37.655667	-122.413022	www.armstrongbrewing.com
Alpha Acid Brewing Co	121 Industrial Way Ste 12	Belmont	CA	94002-8208	37.656259	-122.404516	
Wichita Brewing Co Production, LLC	727 E Osie St	Wichita	KS	67211-4327	37.662191	-97.329316	
Pleasanton Main St Brewery	830 Main St Frnt	Pleasanton	CA	94566-6652	37.664528	-121.873788	www.mainstbrewery.com
Intermission Beer Company	10089 Brook Rd Unit A	Glen Allen	VA	23059	37.673027	-77.45829	www.intermissionbeer.com
Buffalo Bills Brewery	1082 B St	Hayward	CA	94541-4108	37.673919	-122.081473	www.buffalobillsbrewery.com
Altamont Beer Works	2402 Research Dr	Livermore	CA	94550-3850	37.67602	-121.72009	www.altamontbeerworks.com
Great Valley Farm Brewery	60 Great Valley Ln	Natural Bridge	VA	24578-1100	37.680196	-79.513085	greatvalleyfarmbrewery.com
Policy Kings Brewery LLC	223 N. 100 W.	Cedar City	UT	84720	37.681499	-113.0643	www.policykingsbrewery.com
Sauced BBQ & Spirits	2300 1st St Ste 120	Livermore	CA	94550-3141	37.682686	-121.767983	www.saucedbbqandspirits.com
Aero Plains Brewing	117 N Handley St	Wichita	KS	67203-6114	37.684675	-97.351006	www.aeroplainsbrewing.com
Central Standard Brewing	156 S Greenwood St	Wichita	KS	67211-1815	37.684677	-97.318376	www.drinkcsb.com
Pour House	711 E Douglas Avenue Ste 103-105	Wichita	KS	67202	37.685729	-97.328984	
Third Place Brewing	630 E Douglas Ave Suite #150	Wichita	KS	67202-3537	37.686409	-97.33048	www.thirdplacebrew.com
Hopping Gnome Brewing Company	1710 E Douglas Ave	Wichita	KS	67214-4212	37.686506	-97.316772	www.hoppinggnome.com
Nortons Brewing Co.	125 N Saint Francis St	Wichita	KS	67202-2607	37.686973	-97.332027	www.nortonsbrewing.com
River City Brewing Co	150 N Mosley St	Wichita	KS	95814-3338	37.687438	-97.327235	rivercitybrewingco.com
Flywheel Brewing Company	218 S Mulberry St Ste 103	Elizabethtown	KY	42701-1431	37.692027	-85.861558	www.flywheelbrewing.com
Gridlock Brewing Co	2659 Pickfair Lane	Livermore	CA	94551	37.692522	-121.766664	www.gridlockbrewing.com
Wichita Brewing Co & Pizzeria	535 N Woodlawn St	Wichita	KS	67212-4072	37.694638	-97.262334	www.wichitabrew.com
Limestone Beer Co	707 N Waco Ave Ste 105	Wichita	KS	67203-3944	37.695849	-97.341491	www.sweetalliebs.com
Augustino Brewing	756 N Tyler Rd	Wichita	KS	67212-3617	37.695892	-97.443743	www.augustinobrew.com
Working Man Brewing Co	5542 Brisa St Ste F	Livermore	CA	94550-2524	37.697671	-121.725301	www.workingmanbrewing.com
Midnight Brewery	2410 Granite Ridge Rd Ste B	Rockville	VA	23146-2234	37.698363	-77.665331	www.midnight-brewery.com
Eight Bridges Brewing	332 Earhart Way	Livermore	CA	94551-9309	37.698567	-121.812482	www.eightbridgesbrewing.com
Shadow Puppet Brewing Company	4771 Arroyo Vis Ste B	Livermore	CA	94551-4847	37.698911	-121.739215	www.shadowpuppetbrewing.com
Inc 82 Brewing	7370 San Ramon Rd	Dublin	CA	94568-2336	37.705944	-121.93791	www.inc82.com
Wichita Brewing Co & Pizzeria	8815 W 13th St N Ste 100	Wichita	KS	67212-4072	37.708218	-97.444829	www.wichitabrew.com
Center of the Universe Brewing Co	11293 Air Park Rd	Ashland	VA	23005-3436	37.708565	-77.446949	www.cotubrewing.com
Blue Mountain Barrel House and Organic Brewery	495 Cooperative Way	Arrington	VA	22922-3305	37.710266	-78.943777	www.bluemountainbarrel.com
21st Amendment Brewery	2010 Williams St Unit A	San Leandro	CA	94577-2334	37.711748	-122.17721	www.21st-Amendment.com
Drake's Brewing Co	1933 Davis St Ste 177	San Leandro	CA	94577-1256	37.717165	-122.179501	www.drinkdrakes.com
Three Barrel Brewing Co	475 Grand Ave	del Norte	CO	81132-2204	37.718372	-106.314885	www.threebarrelbrew.com
Cleophus Quealy Beer Company	448 Hester St	San Leandro	CA	94577-1024	37.722162	-122.191665	www.cleoph.us
Laughing Monk Brewing	1439 Egbert Ave Unit A	San Francisco	CA	94124-3221	37.722774	-122.393104	www.laughingmonkbrewing.com
Seven Stills	1439 Egbert Ave Unit C	San Francisco	CA	94124-3221	37.722774	-122.393104	www.sevenstillsofsf.com
Jackson Street Brew Co.	106 N Jackson St	Perryville	MO	63775-1336	37.725866	-89.863804	
Ferment.Drink.Repeat	2636 San Bruno Ave	San Francisco	CA	94134-1507	37.728262	-122.404158	
Speakeasy Ales and Lagers	1195 Evans Ave	San Francisco	CA	94124-1704	37.738661	-122.381071	www.goodbeer.com
Headlands Brewing Company	1195 Evans Ave	San Francisco	CA	94124	37.738661	-122.381071	www.headlandsbrewing.com
Barebottle Brewing Company	1525 Cortland Ave	San Francisco	CA	94110-5714	37.740086	-122.409003	www.barebottle.com
Lickinghole Creek Craft Brewery	4100 Knolls Point Dr	Goochland	VA	23063-2858	37.743998	-78.010187	www.lickingholecreek.com
Morgan Territory Brewing	1885 N Macarthur Dr	Tracy	CA	95376-2820	37.747277	-121.412508	www.morganterritorybrewing.com
Dreaming Creek Brewery	109 E Irvine St	Richmond	KY	40475-1521	37.748128	-84.293053	www.dreamingcreekbrewery.beer
Hop Oast Pub & Brewery	2887 Bryant St	San Francisco	CA	94110	37.74852	-122.408559	https://hopoast.com/
Harmonic Brewing	1050 26th St	San Francisco	CA	94107-3513	37.751622	-122.390069	www.harmonicbrewing.com
Charleville Vineyard & Microbrewery	16937 Boyd Rd	Sainte Genevieve	MO	63670-7914	37.75348	-90.149183	www.charlevillevineyard.com
Sunset Reservoir Brewing Company	1735 Noriega St	San Francisco	CA	94122-4307	37.753726	-122.482381	www.sunsetbeersf.com
Dodge City Brewing	701 3rd Ave	Dodge City	KS	67801-4336	37.75473	-100.020442	www.dodgecitybrewing.com
Last Call Brewing Company	944 Shepard Ct Ste C	Oakdale	CA	95361-7785	37.75725	-120.839578	www.lastcallbrewing.com
Magnolia Dogpatch	2505 3rd St	San Francisco	CA	94107-3112	37.757982	-122.388163	www.magnoliasmokestack.com
Origin Beer Lab	106 South Railroad Ave	Ashland	VA	23005	37.758409	-77.48186	www.originbeerlab.com
Southern Pacific Brewing	620 Treat Ave	San Francisco	CA	94110-2016	37.760111	-122.414118	www.southernpacificbrewing.com
Lemons Mill Brewery	166 Marimon Ave	Harrodsburg	KY	40330-1311	37.760798	-84.838673	www.lemonsmillbrewery.com
Woods CervecerÃƒÂ­a	3801 18th St	San Francisco	CA	#N/A	37.761089	-122.428521	www.cerveceriasf.com
Triple Voodoo Brewing Co	2245 3rd St	San Francisco	CA	94107-3125	37.76121	-122.388425	www.triplevoodoo.com
Southpaw BBQ & Southern Cooking	2170 Mission St	San Francisco	CA	94110-1247	37.762312	-122.419691	www.southpawbbqsf.com
Two Pitchers Brewing Company	1329 17th Ave	San Francisco	CA	94122-1912	37.763068	-122.475272	www.twopitchers.com
Anchor Brewing Co	1705 Mariposa St	San Francisco	CA	94107-2334	37.76312	-122.400952	www.anchorbrewing.com
Social Kitchen & Brewery	1326 9th Ave	San Francisco	CA	94122-2309	37.76355	-122.466133	www.socialkitchenandbrewery.com
Standard Deviant Brewing	280 14th St	San Francisco	CA	94103-2420	37.768444	-122.419468	www.standarddeviantbrewing.com
Alameda Island Brewing Company	1716 Park St	Alameda	CA	94501-1416	37.768519	-122.239009	www.alamedaislandbrewingcompany.com
Oda Restaurant	1500 Owens St	San Francisco	CA	94158-2334	37.768852	-122.395764	www.barodasf.com
Beach Chalet Brewing Co	1000 Great Hwy	San Francisco	CA	94121-3268	37.769815	-122.510542	www.beachchalet.com
Hardwood Bar and Smokery	680 8th St Ste 170	San Francisco	CA	94103	37.770184	-122.404533	www.hardwoodsf.com
Magnolia Brewing Company	1398 Haight St	San Francisco	CA	94117-2909	37.770358	-122.445014	
Dobra Zupas	600 S Oakwood Ave	Beckley	WV	25801-5928	37.770876	-81.196639	www.dobrazupas.com
Canyon Lakes Golf Course & Brewery	640 Bollinger Canyon Way	San Ramon	CA	94582-4971	37.771183	-121.947868	www.canyonlakesgolfbrew.com
Fort Point Beer	701 Haight St	San Francisco	CA	94117-3316	37.771455	-122.433855	
Barrel Head Brewhouse	1785 Fulton St	San Francisco	CA	94117-1202	37.775693	-122.446031	www.barrelheadsf.com
Ale Industries	3096 E 10th St	Oakland	CA	94601-2960	37.776282	-122.228257	www.aleindustries.com
Local Brewing Co	69 Bluxome St	San Francisco	CA	94107-1605	37.776482	-122.396824	www.localbrewingco.com
Crown Valley Brewing & Distilling Co	23589 State Route Ww	Sainte Genevieve	MO	63670-9039	37.776655	-90.178241	www.crownvalleybrewery.com
Cellarmaker Brewing Company	1150 Howard St	San Francisco	CA	94103-3914	37.777218	-122.410768	www.cellarmakerbrewing.com
June Lake Brewing	131 S Crawford Ave	June Lake	CA	93529	37.778718	-119.076003	www.junelakebrewing.com
K-Oz Restaurant Brewery	121 7th St	San Francisco	CA	94103-2835	37.779013	-122.410528	www.kandoz.com
Black Hammer Brewing	544 Bryant St	San Francisco	CA	94107-1217	37.780707	-122.397015	www.blackhammerbrewing.com
21st Amendment Brewery Cafe	563 2nd St	San Francisco	CA	94107-1411	37.782318	-122.392446	www.21st-amendment.com
Almanac Beer Company	651B W Tower Ave	Alameda	CA	94501-5047	37.783208	-122.298905	almanacbeer.com
Big Muddy Brewing Co	1430 N 7th St	Murphysboro	IL	62966-3938	37.784318	-89.331633	www.bigmuddybrewing.com
ThirstyBear Organic Brewery	661 Howard St	San Francisco	CA	94105-3915	37.785346	-122.399455	www.thirstybear.com
Admiral Maltings	661 Howard St	San Francisco	CA	94105	37.785346	-122.399455	www.admiralmaltings.com
Faction Brewing Co	2501 Monarch St Ste 200	Alameda	CA	94501-5098	37.786507	-122.309251	www.factionbrewing.com
Bartlett Hall	242 Ofarrell St	San Francisco	CA	94102-2119	37.786617	-122.408771	www.bartletthall.com
Topsy's / Fog Hog Brewhouse	260 Kearny St	San Francisco	CA	94108-4538	37.7906	-122.403751	www.topsyssf.com
Toy Soldier	52 Belden Pl	San Francisco	CA	94104	37.791314	-122.403605	www.toysoldiersf.com
Oakland United Beerworks	262 2nd St	Oakland	CA	94607	37.794434	-122.271832	www.oaklandunitedbeerworks.com
Original Pattern Brewing Company	292 4th St	Oakland	CA	94607-4332	37.796123	-122.271424	www.originalpatternbeer.com
Independent Brewing Co	444 Harrison St	Oakland	CA	94607-4118	37.796421	-122.271257	
Federation Brewing	420 3rd St Unit A	Oakland	CA	94607-3809	37.796675	-122.275406	www.federationbrewing.com
Holy Craft Brewing Co	787 Broadway St	San Francisco	CA	94133	37.797315	-122.409847	www.holycraftbrewery.com
Temescal Brewing	621 4th St	Oakland	CA	94609-2405	37.798895	-122.279629	
Old Kan Beer & Co	95 Linden St	Oakland	CA	94607-2510	37.800077	-122.287465	www.old-kan.com
James River Brewery	561 Valley St	Scottsville	VA	24590-4983	37.800388	-78.495884	www.jrbrewery.com/home.html
Fort Point Beer Company	644 Mason St	San Francisco	CA	94129-1600	37.803052	-122.464855	www.fortpointbeer.com
Palmia	3749 Divisadero St	San Francisco	CA	94123-1010	37.804302	-122.444043	www.palmiabeer.com
San Francisco Brewing Co	900 N Point St West Plaza	San Francisco	CA	94109	37.805533	-122.423185	www.sfbrewingco.com
Woods Bar & Brewery	1701 Telegraph Ave	Oakland	CA	94612-2107	37.806994	-122.27032	www.woodsbeer.com
Woods Beer Company	1701 Telegraph Ave	Oakland	CA	94612-2107	37.806994	-122.27032	woodsbeer.com
Diving Dog Brewhouse	1802 Telegraph Ave	Oakland	CA	94612-2110	37.80756	-122.269997	www.divingdogbrew.com
Avalanche Brewing Co	1067 Blair St	Silverton	CO	81433-0377	37.80992	-107.664878	www.avalanchebrewing.com
Golden Block Brewery	1227 Greene St	Silverton	CO	81433	37.811937	-107.664322	www.goldenblockbrewery.com
Walnut River Brewing Company	111 W Locust Ave	El Dorado	KS	67042-3513	37.81353	-96.850382	www.walnutriverbrewing.com
Devils Backbone Brewing Co - Outpost Production Facility	50 Northwind Ln	Lexington	VA	24450-3303	37.813923	-79.39825	www.dbbrewingcompany.com
Ghost Town Brewing	1960 Adeline St	Oakland	CA	94607-2300	37.814167	-122.28414	www.ghosttownbrewing.com
Jack Mason's Tavern and Brewery	400 E Ridgeway St	Clifton Forge	VA	24422-1327	37.815156	-79.827411	www.jackmasonstavern.com
Hoi Polloi Brewing - Production Facility	246 30th St # 103	Oakland	CA	94611-5745	37.81856	-122.261073	
Danville Brewing Company	200 Railroad Ave Ste A	Danville	CA	94526-3855	37.821174	-121.999864	
Temescal Brewing	4115 Telegraph Ave	Oakland	CA	94609-2405	37.830133	-122.264449	www.temescalbrewing.com
Deslogetown Brewery	1669 Pine Ridge Trail	Park Hills	MO	63601	37.832915	-90.558597	
Roses' Taproom	4930 Telegraph Ave	Oakland	CA	94609-2012	37.836159	-122.262503	www.rosestaproom.com
Henderson Brewing Company	737 2nd St	Henderson	KY	42420-3226	37.837353	-87.582713	
The Boiler Room Brewhaus LLC	10 S National Ave	Fort Scott	KS	66701-1311	37.840935	-94.707461	www.Boileroombrewhaus.com
Wood Ridge Farm Brewery	151 Old Ridge Rd	Lovingston	VA	22949-2550	37.8418	-78.822372	
Novel Brewing Company	6510 San Pablo Ave	Oakland	CA	94608-1236	37.848443	-122.285121	novelbrewing.com
Hoi Polloi Brewing - Taproom	1763 Alcatraz Ave	Berkeley	CA	94703	37.848841	-122.272187	www.hoipolloibrewing.com
The Rare Barrel	940 Parker St	Berkeley	CA	94710	37.858626	-122.291912	www.therarebarrel.com
Route 51 Brewing Company	18967 N US Hwy 51	Elkville	IL	62932	37.86051	-89.229973	
Greenbrier Valley Brewing Co	862 Industrial Park Rd Ste A	Maxwelton	WV	24957	37.863446	-80.398213	www.gvbeer.com
Jupiter	2181 Shattuck Ave	Berkeley	CA	94704-1308	37.869841	-122.267491	www.jupiterbeer.com
Lucky Devil Brewing	1134 Delaware St Apt E	Berkeley	CA	94702-1672	37.871252	-122.291037	www.luckydevilbrewery.com
Devils Backbone Brewing Co - Basecamp	200 Mosbys Run	Roseland	VA	22967-8551	37.871272	-78.918597	www.dbbrewingcompany.com
Triple Rock Brewery and Alehouse	1920 Shattuck Ave	Berkeley	CA	94704-1022	37.873403	-122.268834	www.triplerock.com
Scratch Brewing Company	264 Thompson Rd	Ava	IL	62907-2658	37.875667	-89.430761	www.scratchbeer.com
Trumer Brewery	1404 4th St	Berkeley	CA	94710-1323	37.87669	-122.303401	www.trumer-international.com
Gilman Brewing Company	912 Gilman St	Berkeley	CA	94710-1424	37.879096	-122.299597	www.gilmanbrew.com
Fieldwork Brewing Co	1160 6th St	Berkeley	CA	94710-1247	37.881596	-122.30232	www.fieldworkbrewing.com
Wild Wolf Brewing Co	2461 Rockfish Valley Hwy	Nellysford	VA	22958-2306	37.888321	-78.880143	www.wildwolfbeer.com
Ocean View Brew Works	627 San Pablo Ave	Albany	CA	94706	37.89418	-122.299928	www.oceanviewbrews.com
Mount Ida Reserve	5931 Blenheim Rd	Charlottesville	VA	22902	37.899786	-78.49528	www.mountidareserve.com
Elevation 66 Brewing Co	10082 San Pablo Ave	El Cerrito	CA	94530-3927	37.90205	-122.302913	www.elevation66.com
Mill Valley Beer Works	173 Throckmorton Ave	Mill Valley	CA	94941-1909	37.905245	-122.549362	www.millvalleybeerworks.com
East Brother Beer Company	1001 Canal Blvd # C-2	Richmond	CA	94804-3533	37.917311	-122.375207	www.eastbrotherbeer.com
Armistice Brewing Company	845 Marina Bay Pkwy Suite 1	Richmond	CA	94804-6420	37.919243	-122.347317	www.armisticebrewing.com
Calicraft Brewing Co	2700 Mitchell Dr Bldg 2	Walnut Creek	CA	94598-1602	37.930749	-122.025755	
Black Narrows Brewing Company	4522 Chicken City Rd	Chincoteague	VA	23336-2303	37.931081	-75.361835	www.blacknarrowsbrewing.com
Smuggler's Brewpub	225 South Pine St	Telluride	CO	81435	37.935737	-107.811659	www.smugglersbrewpub.com
Telluride Brewing Co	156 DEF Society Drive	Telluride	CO	81435	37.93749	-107.81229	www.telluridebrewingco.com
Bear Tent Brewing Co	9784 Bell Mooney Rd	Jamestown	CA	95327	37.938931	-120.43401	
Benoit-Casper Brewing	1201 Pennsylvania Ave Ste E	Richmond	CA	94801-2300	37.942529	-122.357975	www.bcbrewing.com
Tell City Brewing Company	706 Humboldt St	Tell City	IN	47586	37.947895	-86.764497	www.tellcitybrewingcompany.com
Marin Brewing Co	1809 Larkspur Landing Cir	Larkspur	CA	94939-1801	37.948033	-122.510003	www.marinbrewing.com
Public House Brewing Company	600 N Rolla St Ste B	Rolla	MO	65401-3111	37.948252	-91.772543	www.publichousebrewery.com
Channel Brewing Co.	110 N San Joaquin St	Stockton	CA	95209-4506	37.952095	-121.286742	www.channelbrewing.co
Evansville Brewhouse	56 Adams Ave	Evansville	IN	47713	37.962291	-87.565716	
Flat Mountain Brewhouse	207 N Main Street	Garden City	KS	67846	37.965993	-100.874443	
Brewing Tree Beer Company	9278 Rockfish Valley Hwy	Afton	VA	22920	37.967683	-78.833802	
Valley Brewing Co	157 W Adams St	Stockton	CA	98902-1142	37.97272	-121.300479	www.valleybrew.com
The Hop Brewery	203 W Market St	Christopher	IL	62822	37.972767	-89.054662	www.thehopbrewery.com
State Room Brewery	1132 4th St	San Rafael	CA	94901-3007	37.97338	-122.528987	stateroombrewery.com
Pond Farm Brewing Co.	1848 4th St	San Rafael	CA	94901	37.974397	-122.540582	pondfarmbrewing.com
Pond Farm Brewing Company	1848 4TH ST	SAN RAFAEL	CA	94901	37.974397	-122.540582	www.pondfarmbrewing.com
E.J. Phair Brewing Co	2151 Salvio St Ste L	Concord	CA	94520-2470	37.978027	-122.03475	www.ejphair.com
Maidens Brewery	209 North Wabash Avenue of Flags	Evansville	IN	47712	37.979821	-87.59346	www.maidensbrewery.com
Falls City Brewing Company	1430 W Franklin St	Evansville	IN	47710-1030	37.980021	-87.585339	www.tinmanbrewing.com
Main Street Brewing Inc/Turonis Pizza	408 N Main St	Evansville	IN	47711-5418	37.981118	-87.564042	
Iron Springs Pub & Brewery	765 Center Blvd	Fairfax	CA	94930-1764	37.981723	-122.607791	www.ironspringspub.com
WildManDan Brewery / WildManDan Beer Centric B&B	279 Avon Rd	Afton	VA	22920	37.98655	-78.838024	www.wmdb3.com
Abettor Brewing Company	301 W Lexington Ave	Winchester	KY	40391	37.993977	-84.183977	www.abettorbeer.com
Crestone Brewing Company	187 West Silver Ave.	Crestone	CO	81131	37.994085	-105.700694	www.crestonebrewingco.com
Public House Brewing Co	551 State Route B	Saint James	MO	65559-1055	38.009765	-91.607524	www.publichousebrewery.com
Epidemic Ales	150 Mason Circle Stes I&J	Concord	CA	94520	38.009908	-122.039086	www.epidemicales.com
St Nicholas Brewing Co	12 S Oak St	Du Quoin	IL	62832-1515	38.010169	-89.23921	
Carson's Brewery	2404 Lynch Rd	Evansville	IN	47711-2953	38.015891	-87.520414	www.carsonsbrewery.com
Blue Mountain Brewery	9519 Critzers Shop Rd	Afton	VA	22920-2415	38.01631	-78.822411	www.bluemountainbrewery.com
Bridge Brew Works	335 Nick Rahall Greenway	Fayetteville	WV	25840-1617	38.016504	-81.113707	www.bridgebrewworks.com
Black Tusk Brewing	600 Main St	Martinez	CA	94520	38.016664	-122.137108	blacktuskbrewing.com
Rocksteady Brewing Co.	613 Escobar St	Martinez	CA	94553-1111	38.017934	-122.137697	www.creekmonkey.com
Del Cielo Brewing Co.	701 Escobar St Ste A	Martinez	CA	94553-1150	38.018188	-122.136833	www.delcielobrewing.com
Five Suns Brewing	701 Escobar St Ste C	Martinez	CA	94553	38.018188	-122.136833	www.fivesunsbrewing.com
Red Mountain Brewing	400 Main St PO BOX 876	Ouray	CO	81427	38.02075	-107.671732	www.redmountainbrewingouray.com
Decipher Brewing Co.	1740 Broadway St.	Charlottesville	VA	22902	38.022011	-78.460318	
Ouray Brewery	607 Main St	Ouray	CO	0	38.022919	-107.671276	www.ouraybrewery.com
Ourayle House Brewery / Mr. Grumpy Pants Brewing	703 Main St	Ouray	CO	81427-0630	38.024217	-107.671243	
Three Notch'd Brewing Company	520 2nd St SE	Charlottesville	VA	24011	38.026122	-78.482217	
